"","sa1_code_2016","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail"
"5576","20804119444",644.044948117943,0,168.866000239324,105.705135298867,0,0,0,0,0,0
"5577","20804119445",200.867019698539,0,223.40636127387,331.080506719507,0,0,0,0,0,0
"5578","20804119446",90.7467731990892,0,167.730001064598,116.251541917163,0,0,0,0,0,0
"5579","20804119447",871.47120967579,0,148.000000000004,0,0,0,0,0,0,0
"5580","20804119448",1927.73510085811,0,151.661093050715,0,0,0,0,0,0,0
"5581","20804119449",346.88049515168,0,200.0564063406,97.3357401690714,0,0,0,0,0,0
"5582","20804119501",0,0,193.022815372469,209.807069699286,0,0,0,0,0,0
"5583","20804119502",0,0,150.999999999994,169.680554984304,0,0,0,0,0,0
"5584","20804119503",1.97496997670942,0,92.7715151219932,88.2514398355606,0,0,0,0,0,0
"5585","20804119504",0,0,0,52.8815469397879,0,0,0,0,0,0
"5586","20804119505",0,0,133.287758848566,86.6299234752884,0,0,0,0,0,0
"5587","20804119506",0,0,248.999999999993,758.727885569338,0,0,0,0,0,0
"5588","20804119507",124.556251112369,0,194.228114309902,212.477084248602,0,0,0,0,0,0
"5589","20804119508",0,0,419.842051299567,666.331545797987,0,0,0,0,0,0
"5590","20804119509",0,0,188.823615512191,395.167210868621,0,0,0,0,0,0
"5591","20804119510",488.688819138776,0,0,196.199047276453,0,0,0,0,0,0
"5592","20804119511",283.703033807511,0,0,60.8254685778998,0,0,0,0,0,0
"5593","20804119512",0.0323622081139435,0,252.137502859386,163.172271230182,0,0,0,0,0,0
"5594","20804119513",19.0955596861314,0,504.639982156765,39.9822640756131,0,0,0,0,0,0
"5595","20804119514",552.628860446155,0,1282.09793555861,171.249507785151,0,0,0,0,0,0
"5596","20804119515",825.760089969453,0,1259.93498388282,120.10245649268,0,0,0,0,0,0
"5597","20804119516",354.133871235359,0,1182.16001662683,26.2760021719478,0,0,0,0,0,0
"5598","20804119517",0,0,264.832011720616,331.349212910837,0,0,0,0,0,0
"5599","20804119518",32.703635891576,0,243.738852372456,518.352386931791,0,0,0,0,0,0
"5600","20804119519",367.76292861437,0,97.4419027409812,181.918274506694,0,0,0,0,0,0
"5601","20804119520",0,0,204.790695050781,582.728190704485,0,0,0,0,0,0
"5602","20804119521",0,0,121.779912708412,588.578647484129,0,0,0,0,0,0
"5603","20804119522",0,0,0,667.259361000154,0,0,0,0,0,0
"5604","20804119523",0,0,44.8932468130001,550.004289863595,0,0,0,0,0,0
"5605","20804119525",0,0,0,238.857589957635,0,0,0,0,0,0
"5606","20804119526",640.390734262598,0,1284.00000000001,173.132968922,0,0,0,0,0,0
"5607","20804119527",739.843233271256,0,1133.48001668035,78.0992474862412,0,0,0,0,0,0
"5608","20804119528",0,0,118.550373574082,370.786527040014,0,0,0,0,0,0
"5609","20804119529",114.447570412765,0,47.2319470247977,31.9466867381736,0,0,0,0,0,0
"5610","20804119530",537.905157703074,0,17.8167278800427,19.5713705222563,0,0,0,0,0,0
"5611","20804119531",0,0,0,37.0613105507609,0,0,0,0,0,0
"5612","20804119532",0,0,180.24401693548,40.6319740084829,0,0,0,0,0,0
"5613","20804119533",653.014816265291,0,80.3765665688442,28.9961258729223,0,0,0,0,0,0
"5614","20804119534",399.200993957036,0,40.4716291596315,122.386107217173,0,0,0,0,0,0
"5615","20804119535",0,0,2.45221106151546,2250.2594302439,0,0,0,0,0,0
"5616","20804119536",0,0,133.941236862804,6497.43129433716,0,0,0,0,0,0
"5617","20804119537",0,0,0,3086.79256990134,0,0,0,0,0,0
"5618","20804119538",0,0,151.000000000013,859.335206961628,0,0,0,0,0,0
"5619","20804119539",0,0,195.799806090175,269.633841050302,0,0,0,0,0,0
"5620","20804119540",0,0,139.782160326398,224.270926394662,0,0,0,0,0,0
"5621","20804119541",122.04658739418,0,194.203815344008,311.641169971644,0,0,0,0,0,0
"5622","20804119542",0,0,213.258429396135,488.931026874305,0,0,0,0,0,0
"5623","20804119543",96.4415931834906,0,0.368970557589912,134.779846237618,0,0,0,0,0,0
"5624","20804119544",0,0,125.362199136224,374.754353562844,0,0,0,0,0,0
"5625","20804119545",0,0,230.407021832449,584.338505662619,0,0,0,0,0,0
"5626","20804119546",676.940781275253,0,1283.99999999983,98.1980722229678,0,0,0,0,0,0
"5627","20804119547",10.6127423762191,0,253.005528943369,161.678507995395,0,0,0,0,0,0
"5628","20804119548",58.2280723740765,0,148.814771148286,106.893526230245,0,0,0,0,0,0
"5629","20804119549",4.9442472036632,0,161.323172200274,139.024919638986,0,0,0,0,0,0
"5630","20804119550",0,0,9.45344095801526,6791.38733286738,0,0,0,0,0,0
"5631","20804119551",0,0,0,516.406302918327,0,0,0,0,0,0
"5632","20901119601",0,0,0,846.586946121353,0,0,0,0,0,0
"5633","20901119602",0,0,0,312.711850487857,0,0,0,0,0,0
"5634","20901119603",0,0,0,567.737300268732,0,0,0,0,0,0
"5635","20901119604",800.776321913789,0,0,671.686413121042,0,0,0,0,0,0
"5636","20901119605",0,0,0,780.214405037975,0,0,0,0,0,0
"5637","20901119606",0,0,0,744.075230351124,0,0,0,0,0,0
"5638","20901119607",709.219790796042,0,0,250.774732630034,0,0,0,0,0,0
"5639","20901119608",0,0,0,143.338638729939,0,0,0,0,0,0
"5640","20901119609",0,0,0,123.336316437979,0,0,0,0,0,0
"5641","20901119610",0,0,0,40.7989324184871,0,0,0,0,0,0
"5642","20901119612",0,0,0,0,0,0,0,0,0,0
"5643","20901119613",403.367748901543,0,0,224.230301653485,0,0,0,0,0,0
"5644","20901119614",3.1539467969619,0,0,2.20907593715088,0,0,0,0,0,0
"5645","20901119615",704.359888789875,0,0,527.523350015024,0,0,0,0,0,0
"5646","20901119616",512.386684512727,0,0,520.23441517741,0,0,0,0,0,0
"5647","20901119617",215.138189855461,0,0,462.233998439056,0,0,0,0,0,0
"5648","20901119618",684.486157404183,0,0,646.947308977284,0,0,0,0,0,0
"5649","20901119619",0,0,0,469.635207385443,0,0,0,0,0,0
"5650","20901119620",0,0,0,505.920006767631,0,0,0,0,0,0
"5651","20901119621",0,0,0,17.7711999669125,0,0,0,0,0,0
"5652","20901119622",0,0,0,513.840917826487,0,0,0,0,0,0
"5653","20901119623",0,0,0,0.0579507562907658,0,0,0,0,0,0
"5654","20901119624",187.523004034955,0,0,147.405386250917,0,0,0,0,0,0
"5655","20901119701",0,0,70.1222398403129,727.423045731654,0,0,0,0,0,0
"5656","20901119702",0,0,0,610.170764701731,0,0,0,0,0,0
"5657","20901119703",0,0,0,69.2758293072483,0,0,0,0,0,0
"5658","20901119704",0,0,0,257.739058847131,0,0,0,0,0,0
"5659","20901119705",0,0,61.589098740499,345.504542658065,0,0,0,0,0,0
"5660","20901119706",0,0,0,215.343881092894,0,0,0,0,0,0
"5661","20901119707",0,0,0,372.020128074595,0,0,0,0,0,0
"5662","20901119708",0,0,0,175.766488597373,0,0,0,0,0,0
"5663","20901119709",0,0,0,217.047573681901,0,0,0,0,0,0
"5664","20901119710",0,0,126.999999999972,656.49816391607,0,0,0,0,0,0
"5665","20901119711",0,0,127.000000000012,1620.27666259494,0,0,0,0,0,0
"5666","20901119712",0,0,0,368.978032780241,0,0,0,0,0,0
"5667","20901119713",0,0,9.9362407754696,96.4307054888722,0,0,0,0,0,0
"5668","20901119714",0,0,0,153.048540316373,0,0,0,0,0,0
"5669","20901119715",0,0,57.7062632041155,803.845066792238,0,0,0,0,0,0
"5670","20901119716",0,0,0,328.837545099616,0,0,0,0,0,0
"5671","20901119717",0,0,0,312.279846763976,0,0,0,0,0,0
"5672","20901119718",0,0,0,493.772498582804,0,0,0,0,0,0
"5673","20901119719",0,0,0,98.1018828342298,0,0,0,0,0,0
"5674","20901119720",0,0,0,63.9877974364309,0,0,0,0,0,0
"5675","20901119721",0,0,0,181.177903236234,0,0,0,0,0,0
"5676","20901119722",0,0,0,141.508435464834,0,0,0,0,0,0
"5677","20901119723",0,0,0,92.3396334473564,0,0,0,0,0,0
"5678","20901119724",0,0,0,76.1977413307998,0,0,0,0,0,0
"5679","20901119725",0,0,0,89.7457054262588,0,0,0,0,0,0
"5680","20901119726",0,0,0,146.240606388846,0,0,0,0,0,0
"5681","20901119727",0,0,0,116.382002252696,0,0,0,0,0,0
"5682","20901119728",0,0,0,405.41107911719,0,0,0,0,0,0
"5683","20901119729",0,0,0,353.044533657421,0,0,0,0,0,0
"5684","20901119730",0,0,0,378.858565032157,0,0,0,0,0,0
"5685","20901119731",0,0,0,614.067333688406,0,0,0,0,0,0
"5686","20901119732",0,0,0,172.685987006563,0,0,0,0,0,0
"5687","20901119733",0,0,0,140.929951271847,0,0,0,0,0,0
"5688","20901119734",0,0,0,128.628059683553,0,0,0,0,0,0
"5689","20901119735",0,0,0,154.497676895195,0,0,0,0,0,0
"5690","20901119736",0,0,0,184.640954302442,0,0,0,0,0,0
"5691","20901119737",0,0,0,119.480664628184,0,0,0,0,0,0
"5692","20901119738",0,0,127.000000000013,315.341591012009,0,0,0,0,0,0
"5693","20901119739",0,0,17.957105886774,930.433894351095,0,0,0,0,0,0
"5694","20901119740",0,0,111.744138950276,1076.48057447936,0,0,0,0,0,0
"5695","20901119741",0,0,126.999999999995,1881.60971449433,0,0,0,0,0,0
"5696","20901119742",0,0,91.7257653188057,885.905312064939,0,0,0,0,0,0
"5697","20901119743",0,0,0,519.788634829051,0,0,0,0,0,0
"5698","20901119744",0,0,42.111841679275,203.606501586331,0,0,0,0,0,0
"5699","20901119745",0,0,0,442.186696173276,0,0,0,0,0,0
"5700","20901119746",0,0,0,135.269081574745,0,0,0,0,0,0
"5701","20901119747",0,0,0,175.337448368286,0,0,0,0,0,0
"5702","20901119748",0,0,0,247.727708096131,0,0,0,0,0,0
"5703","20901119749",0,0,0,470.047002532211,0,0,0,0,0,0
"5704","20901119750",0,0,85.4115691369037,1231.87617477968,0,0,0,0,0,0
"5705","20901119751",0,0,0,135.864717431907,0,0,0,0,0,0
"5706","20901119752",0,0,0,108.338463598948,0,0,0,0,0,0
"5707","20901119753",0,0,0,129.039560042049,0,0,0,0,0,0
"5708","20901119801",0,0,104.831325188242,163.312091141406,0,0,0,0,0,0
"5709","20901119802",0,0,142.99999999999,749.548935228175,0,0,0,0,0,0
"5710","20901119803",0,0,143.000000000014,915.955378916157,0,0,0,0,0,0
"5711","20901119804",0,0,177.028308169132,1177.2231208532,0,0,0,0,0,0
"5712","20901119805",0,0,151.999999999997,473.386791600083,0,0,0,0,0,0
"5713","20901119806",0,0,122.729698098813,117.151641529959,0,0,0,0,0,0
"5714","20901119807",0,0,82.8236632360976,385.146401765028,0,0,0,0,0,0
"5715","20901119808",0,0,76.8251099601764,730.498298613155,0,0,0,0,0,0
"5716","20901119809",0,0,151.697142853871,1223.09705222427,0,0,0,0,0,0
"5717","20901119810",0,0,153.335967637166,1657.3442011983,0,0,0,0,0,0
"5718","20901119811",0,0,0,85.7837650367436,0,0,0,0,0,0
"5719","20901119812",0,0,0,0,0,0,0,0,0,0
"5720","20901119813",0,0,8.53379391960188,739.612688411823,0,0,0,0,0,0
"5721","20901119814",0,0,32.3889595146739,431.667508212098,0,0,0,0,0,0
"5722","20901119815",0,0,38.4986696614749,432.721468745468,0,0,0,0,0,0
"5723","20901119816",0,0,0,239.870033982895,0,0,0,0,0,0
"5724","20901119817",0,0,71.3514523900954,567.423805563475,0,0,0,0,0,0
"5725","20901119818",0,0,45.6195605294366,446.126170933437,0,0,0,0,0,0
"5726","20901119819",0,0,63.9559890063899,219.438663032086,0,0,0,0,0,0
"5727","20901119820",0,0,15.5750594191968,404.353892403677,0,0,0,0,0,0
"5728","20901119821",0,0,140.846353132634,175.500986039297,0,0,0,0,0,0
"5729","20901119822",0,0,0,457.462099960509,0,0,0,0,0,0
"5730","20901119823",0,0,64.2038532409134,526.352526099884,0,0,0,0,0,0
"5731","20901119824",0,0,85.5460379956565,161.79687191371,0,0,0,0,0,0
"5732","20901119825",0,0,120.579233564954,464.391782789672,0,0,0,0,0,0
"5733","20901119826",0,0,142.999999999997,1225.80769437217,0,0,0,0,0,0
"5734","20901119827",0,0,128.4527223684,792.151096135143,0,0,0,0,0,0
"5735","20901119828",0,0,0,244.455148230528,0,0,0,0,0,0
"5736","20901119829",0,0,139.746597836856,981.85553037917,0,0,0,0,0,0
"5737","20901119830",0,0,127.624446792942,48.0517996938204,0,0,0,0,0,0
"5738","20901119831",0,0,0,184.054318440392,0,0,0,0,0,0
"5739","20901119832",0,0,0,71.6915512156287,0,0,0,0,0,0
"5740","20901119833",0,0,0,360.228591550297,0,0,0,0,0,0
"5741","20901119901",0,0,0,900.364138336905,0,0,0,0,0,0
"5742","20901119902",0,0,0,1333.69752481017,0,0,0,0,0,0
"5743","20901119903",0,0,0,454.775749955145,0,0,0,0,0,0
"5744","20901119904",0,0,0,1220.61143785562,0,0,0,0,0,0
"5745","20901119905",0,0,0,1223.30938565258,0,0,0,0,0,0
"5746","20901119906",0,0,0,488.992724622719,0,0,0,0,0,0
"5747","20901119907",0,0,0,1603.33684867071,0,0,0,0,0,0
"5748","20901119908",0,0,0,1409.72200703073,0,0,0,0,0,0
"5749","20901119909",0,0,0,1014.96264026812,0,0,0,0,0,0
"5750","20901119910",0,0,0,1268.33343841407,0,0,0,0,0,0
"5751","20901119911",0,0,0,1059.9149897946,0,0,0,0,0,0
"5752","20901119912",0,0,0,1260.35562849357,0,0,0,0,0,0
"5753","20901119913",0,0,0,480.167301605364,0,0,0,0,0,0
"5754","20901119914",0,0,0,260.149505398093,0,0,0,0,0,0
"5755","20901119915",0,0,0,759.415383692423,0,0,0,0,0,0
"5756","20901119916",0,0,0,1429.15871111944,0,0,0,0,0,0
"5757","20901119917",0,0,5.02584632565055,985.83236177444,0,0,0,0,0,0
"5758","20901119918",0,0,182.338738681601,757.522696811818,0,0,0,0,0,0
"5759","20901119919",0,0,82.4084954717135,806.340391753379,0,0,0,0,0,0
"5760","20901119920",0,0,0,1219.15103012482,0,0,0,0,0,0
"5761","20901119921",0,0,0,420.760712250925,0,0,0,0,0,0
"5762","20901119922",0,0,0,456.029056486377,0,0,0,0,0,0
"5763","20901119923",0,0,0,564.889241217438,0,0,0,0,0,0
"5764","20901119924",0,0,28.6829038742084,1183.01976997806,0,0,0,0,0,0
"5765","20901119925",0,0,0,904.921452206658,0,0,0,0,0,0
"5766","20901119926",0,0,41.5306065861116,1041.1950910117,0,0,0,0,0,0
"5767","20901119927",0,0,0,683.744822449781,0,0,0,0,0,0
"5768","20901119928",0,0,16.6192508697624,267.258580314588,0,0,0,0,0,0
"5769","20901119929",0,0,0,572.589573037837,0,0,0,0,0,0
"5770","20901119930",0,0,0,371.121592176286,0,0,0,0,0,0
"5771","20901119931",0,0,0,265.067926760876,0,0,0,0,0,0
"5772","20901119932",0,0,0,949.848022195482,0,0,0,0,0,0
"5773","20901120001",0,0,184.354649622899,834.216803439818,0,0,0,0,0,0
"5774","20901120002",0,0,59.857883053829,802.838930126033,0,0,0,0,0,0
"5775","20901120003",0,0,51.4334720958783,369.650823551141,0,0,0,0,0,0
"5776","20901120004",0,0,155.594633431405,254.227237621866,0,0,0,0,0,0
"5777","20901120005",0,0,184.988342301065,415.711823589864,0,0,0,0,0,0
"5778","20901120006",0,0,119.860547369492,7.07445082239842,0,0,0,0,0,0
"5779","20901120007",0,0,180.761342350072,83.1041277361829,0,0,0,0,0,0
"5780","20901120008",0,0,245.965672841762,569.48098295454,0,0,0,0,0,0
"5781","20901120009",0,0,280.372564750468,444.751022655587,0,0,0,0,0,0
"5782","20901120010",0,0,156.01216750725,936.807998976044,0,0,0,0,0,0
"5783","20901120011",0,0,0,1010.00447347896,0,0,0,0,0,0
"5784","20901120012",0,0,0,74.2585270206218,0,0,0,0,0,0
"5785","20901120013",0,0,0,1050.8806079926,0,0,0,0,0,0
"5786","20901120014",0,0,0,928.968457649114,0,0,0,0,0,0
"5787","20901120015",0,0,149.999999999984,738.543817954364,0,0,0,0,0,0
"5788","20901120016",0,0,229.661996403588,1022.21761896947,0,0,0,0,0,0
"5789","20901120017",0,0,208.519907390707,198.165564263418,0,0,0,0,0,0
"5790","20901120018",0,0,238.691978362346,173.796866168486,0,0,0,0,0,0
"5791","20901120019",0,0,48.464917057848,77.261338565057,0,0,0,0,0,0
"5792","20901120020",0,0,45.9760348745985,1167.40108479375,0,0,0,0,0,0
"5793","20901120021",0,0,43.9927414590287,737.066578943877,0,0,0,0,0,0
"5794","20901120022",0,0,0,1217.48981917546,0,0,0,0,0,0
"5795","20901120023",0,0,0,306.471024877413,0,0,0,0,0,0
"5796","20901120024",0,0,261.522171043335,222.58295352971,0,0,0,0,0,0
"5797","20901120025",0,0,241.476834427046,728.299821571408,0,0,0,0,0,0
"5798","20901120026",0,0,87.5623061233209,354.883337866758,0,0,0,0,0,0
"5799","20901120101",0,0,0.0327342076165677,120.995127249825,0,0,0,0,0,0
"5800","20901120102",0,0,0,386.310428240234,0,0,0,0,0,0
"5801","20901120103",0,0,0,144.818070137019,0,0,0,0,0,0
"5802","20901120104",0,0,0.299173200474683,524.441642739216,0,0,0,0,0,0
"5803","20901120105",0,0,193.820386364938,400.189694507874,0,0,0,0,0,0
"5804","20901120106",0,0,94.8953168168234,588.357725314745,0,0,0,0,0,0
"5805","20901120107",0,0,3.34660888525788,394.811570110431,0,0,0,0,0,0
"5806","20901120108",0,0,131.000000000012,3.39589746049433,0,0,0,0,0,0
"5807","20901120109",0,0,224.915512992696,0.855601218544551,0,0,0,0,0,0
"5808","20901120110",0,0,213.116777400878,0,0,0,0,0,0,0
"5809","20901120111",0,0,88.1917893670334,137.267530547462,0,0,0,0,0,0
"5810","20901120112",0,0,123.830473127038,309.023046556525,0,0,0,0,0,0
"5811","20901120113",0,0,240.903511669797,454.458730268378,0,0,0,0,0,0
"5812","20901120114",0,0,267.237377463084,78.7451568454831,0,0,0,0,0,0
"5813","20901120115",0,0,0,72.2311892136622,0,0,0,0,0,0
"5814","20901120116",0,0,12.5928383550959,113.425249681195,0,0,0,0,0,0
"5815","20901120117",0,0,92.4225748889381,491.790383105995,0,0,0,0,0,0
"5816","20901120118",0,0,0,130.580703258966,0,0,0,0,0,0
"5817","20901120119",0,0,122.249631341616,25.8456087460641,0,0,0,0,0,0
"5818","20901120201",0,0,64.0329429623099,226.25957855755,0,0,0,0,0,0
"5819","20901120202",0,0,107.999999999996,107.156146625294,0,0,0,0,0,0
"5820","20901120203",0,0,0,396.057210957116,0,0,0,0,0,0
"5821","20901120204",0,0,58.8197972202067,658.305876016927,0,0,0,0,0,0
"5822","20901120205",0,0,0,36.5025410611933,0,0,0,0,0,0
"5823","20901120206",0,0,0,609.967457835688,0,0,0,0,0,0
"5824","20901120207",0,0,0,3.9178517577826,0,0,0,0,0,0
"5825","20901120208",0,0,1.10666144184746,281.552407414163,0,0,0,0,0,0
"5826","20901120209",0,0,0,63.1968664934087,0,0,0,0,0,0
"5827","20901120210",0,0,17.8603530931967,418.224102426202,0,0,0,0,0,0
"5828","20901120211",0,0,107.698513067169,199.765240110448,0,0,0,0,0,0
"5829","20901120212",0,0,108.000000000007,488.632868428738,0,0,0,0,0,0
"5830","20901120213",0,0,0,671.366232227316,0,0,0,0,0,0
"5831","20901120214",0,0,0,355.409150642658,0,0,0,0,0,0
"5832","20901120215",0,0,78.1769546809239,737.539292656685,0,0,0,0,0,0
"5833","20901120216",0,0,0,433.288939829209,0,0,0,0,0,0
"5834","20901120217",0,0,0,685.111678904606,0,0,0,0,0,0
"5835","20901120218",0,0,0,1.77762837627104,0,0,0,0,0,0
"5836","20901120219",0,0,0,1.8084890567349,0,0,0,0,0,0
"5837","20901120220",0,0,8.50237684766059,647.568319310644,0,0,0,0,0,0
"5838","20901120221",0,0,0,370.122401510603,0,0,0,0,0,0
"5839","20901120222",0,0,38.91178787013,467.902665994443,0,0,0,0,0,0
"5840","20901120223",0,0,0,790.903077274659,0,0,0,0,0,0
"5841","20901120224",0,0,89.1265004991601,715.830636404633,0,0,0,0,0,0
"5842","20901120225",0,0,0,829.144820822579,0,0,0,0,0,0
"5843","20901120226",0,0,0,270.308983950636,0,0,0,0,0,0
"5844","20901120227",0,0,108.000000000002,638.602110804911,0,0,0,0,0,0
"5845","20901120228",0,0,0,672.473844319633,0,0,0,0,0,0
"5846","20901120229",0,0,41.3241552816927,548.777310772152,0,0,0,0,0,0
"5847","20901120230",0,0,61.9767447431864,412.389001237977,0,0,0,0,0,0
"5848","20901120231",0,0,107.99999999999,535.149654907655,0,0,0,0,0,0
"5849","20901120232",0,0,102.851420290915,438.670159631685,0,0,0,0,0,0
"5850","20901120233",0,0,0,529.362452227394,0,0,0,0,0,0
"5851","20901120234",0,0,49.4971448718102,266.230230470548,0,0,0,0,0,0
"5852","20901120235",0,0,107.999999999987,328.951760467274,0,0,0,0,0,0
"5853","20901120236",0,0,0,386.536097681612,0,0,0,0,0,0
"5854","20901120237",0,0,108,470.190986728015,0,0,0,0,0,0
"5855","20901120238",0,0,2.80961593041487,17.9042008967724,0,0,0,0,0,0
"5856","20901120239",0,0,7.03595949295003,541.773916512579,0,0,0,0,0,0
"5857","20901120240",0,0,0,201.474266361761,0,0,0,0,0,0
"5858","20901120241",0,0,123.753545063291,886.309674993116,0,0,0,0,0,0
"5859","20901120301",0,0,0,249.996691858908,0,0,0,0,0,0
"5860","20901120302",0,0,0,202.212994219051,0,0,0,0,0,0
"5861","20901120303",0,0,0,355.950824918766,0,0,0,0,0,0
"5862","20901120304",0,0,0,254.548985751607,0,0,0,0,0,0
"5863","20901120305",0,0,0,321.067557468677,0,0,0,0,0,0
"5864","20901120306",0,0,0,102.580732589621,0,0,0,0,0,0
"5865","20901120307",0,0,0,299.198339575995,0,0,0,0,0,0
"5866","20901120308",0,0,139.456660479767,525.501723047255,0,0,0,0,0,0
"5867","20901120309",0,0,140.999999999982,407.138784351627,0,0,0,0,0,0
"5868","20901120310",0,0,0,211.641286124423,0,0,0,0,0,0
"5869","20901120311",0,0,0,14.4995531326897,0,0,0,0,0,0
"5870","20901120312",0,0,0,3.0714505172637,0,0,0,0,0,0
"5871","20901120313",0,0,31.3775261909112,115.462880130362,0,0,0,0,0,0
"5872","20901120314",0,0,105.765845768635,65.4987963595149,0,0,0,0,0,0
"5873","20901120315",0,0,0,376.472190347851,0,0,0,0,0,0
"5874","20901120316",0,0,0,50.8291969247862,0,0,0,0,0,0
"5875","20901120317",0,0,0,284.026142218112,0,0,0,0,0,0
"5876","20901120318",0,0,0,195.759583322459,0,0,0,0,0,0
"5877","20901120319",0,0,0,268.380660340873,0,0,0,0,0,0
"5878","20901120320",0,0,0,253.591296664103,0,0,0,0,0,0
"5879","20901120321",0,0,0,227.185036379489,0,0,0,0,0,0
"5880","20901120322",0,0,0,320.992277610939,0,0,0,0,0,0
"5881","20901120323",0,0,0,241.784875722947,0,0,0,0,0,0
"5882","20901120324",0,0,0,73.0081723447818,0,0,0,0,0,0
"5883","20901120325",0,0,77.7781727291191,80.2689444345482,0,0,0,0,0,0
"5884","20901120326",0,0,0,354.688846727423,0,0,0,0,0,0
"5885","20901120327",0,0,141.000000000008,92.0925742949357,0,0,0,0,0,0
"5886","20901120328",0,0,0,179.463239813385,0,0,0,0,0,0
"5887","20901120329",0,0,17.0384140800787,184.228556183893,0,0,0,0,0,0
"5888","20901120330",0,0,125.758380607755,115.319604248175,0,0,0,0,0,0
"5889","20901120331",0,0,32.1549569672143,143.057197742577,0,0,0,0,0,0
"5890","20901120332",0,0,114.387531273952,172.842934567404,0,0,0,0,0,0
"5891","20901120333",0,0,7.54799242459359,139.042283194996,0,0,0,0,0,0
"5892","20901120334",0,0,0,56.8657745968258,0,0,0,0,0,0
"5893","20901120335",0,0,141.000000000004,144.705461215922,0,0,0,0,0,0
"5894","20901120336",0,0,0,17.8411346692558,0,0,0,0,0,0
"5895","20901120337",0,0,0,450.321472928168,0,0,0,0,0,0
"5896","20901120338",0,0,45.6405317779844,322.869858335791,0,0,0,0,0,0
"5897","20901120339",0,0,73.5379006036363,124.553862781997,0,0,0,0,0,0
"5898","20901120340",0,0,0,585.472181897912,0,0,0,0,0,0
"5899","20901120341",0,0,0,517.618660223263,0,0,0,0,0,0
"5900","20901120342",0,0,0,278.838629100102,0,0,0,0,0,0
"5901","20901120343",0,0,0,81.498699830776,0,0,0,0,0,0
"5902","20901120344",0,0,0,557.61447669249,0,0,0,0,0,0
"5903","20901120345",0,0,141.000000000001,183.563752308981,0,0,0,0,0,0
"5904","20901120346",0,0,0,87.5544449069413,0,0,0,0,0,0
"5905","20901120401",0,0,120.413825000165,477.637892180644,0,0,0,0,0,0
"5906","20901120402",0,0,0,229.833877775742,0,0,0,0,0,0
"5907","20901120403",0,0,0,255.358004427722,0,0,0,0,0,0
"5908","20901120404",0,0,126.65917106085,329.155217164801,0,0,0,0,0,0
"5909","20901120405",0,0,139,376.967461282412,0,0,0,0,0,0
"5910","20901120406",0,0,109.288984863932,640.103991169928,0,0,0,0,0,0
"5911","20901120407",0,0,0,596.321354624395,0,0,0,0,0,0
"5912","20901120408",0,0,0,981.994645359497,0,0,0,0,0,0
"5913","20901120409",0,0,0,864.912878492876,0,0,0,0,0,0
"5914","20901120410",0,0,34.3996568524178,712.36171026,0,0,0,0,0,0
"5915","20901120411",0,0,137.903950892633,200.833109337053,0,0,0,0,0,0
"5916","20901120412",0,0,105.368081717193,56.8906369771651,0,0,0,0,0,0
"5917","20901120413",0,0,0,2.03724553121688,0,0,0,0,0,0
"5918","20901120414",0,0,0,150.721083497753,0,0,0,0,0,0
"5919","20901120415",0,0,0,558.922325208601,0,0,0,0,0,0
"5920","20901120416",0,0,0,556.731234734791,0,0,0,0,0,0
"5921","20901120417",0,0,48.6624139846289,442.463949742303,0,0,0,0,0,0
"5922","20901120418",0,0,93.5464435689821,265.141719006003,0,0,0,0,0,0
"5923","20901120419",0,0,138.959110783732,424.394935528047,0,0,0,0,0,0
"5924","20901120420",0,0,138.999999999981,312.993428243232,0,0,0,0,0,0
"5925","20901120421",0,0,139.000000000041,311.952467064918,0,0,0,0,0,0
"5926","20901120422",0,0,0,426.709508595544,0,0,0,0,0,0
"5927","20902120501",573.50279657355,0,0,198.427972772515,0,0,0,0,0,0
"5928","20902120502",0,0,16.5381065819807,162.828036592659,0,0,0,0,0,0
"5929","20902120503",0.0628154202168177,0,0,103.521371968509,0,0,0,0,0,0
"5930","20902120504",654.642849058347,0,0,430.205150274134,0,0,0,0,0,0
"5931","20902120505",0,0,0,91.4069448778111,0,0,0,0,0,0
"5932","20902120507",0,0,75.6432609189562,144.706385102706,0,0,0,0,0,0
"5933","20902120508",817.530130888413,0,0,255.400263416614,0,0,0,0,0,0
"5934","20902120509",1034.05168425919,0,0,1332.23584255905,0,0,0,0,0,0
"5935","20902120510",0,0,0,864.114759172737,0,0,0,0,0,0
"5936","20902120511",51.5616541090234,0,0,723.840418221582,0,0,0,0,0,0
"5937","20902120512",0,0,0,77.3074883805169,0,0,0,0,0,0
"5938","20902120514",0,0,0,788.753731094933,0,0,0,0,0,0
"5939","20902120516",102.019229180136,0,0,44.2780473838269,0,0,0,0,0,0
"5940","20902120517",128.667258643605,0,0,108.065973375557,0,0,0,0,0,0
"5941","20902120518",693.350509215677,0,0,1438.79079959817,0,0,0,0,0,0
"5942","20902120519",264.034515985895,0,0,661.033477279105,0,0,0,0,0,0
"5943","20902120520",648.203523328145,0,0,135.926399103127,0,0,0,0,0,0
"5944","20902120521",0,0,0,804.312283402741,0,0,0,0,0,0
"5945","20902120522",1085.24561345522,0,0,704.375901441922,0,0,0,0,0,0
"5946","20902120523",558.749005737761,0,0,174.127079777308,0,0,0,0,0,0
"5947","20902120524",0,0,2.40396560589228,99.7447386707348,0,0,0,0,0,0
